Description R1	Best V hit	Best D hit	Best J hit
317153055374796891	IGHV3-64*00	IGHD6-13*00	IGHJ5*00
-7418000207159931933	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
-3793572396814968297	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
3538985769596065396	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
588122300190183647	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
1789237512716144163	IGHV3-64*00	IGHD3-16*00	IGHJ4*00
-3369878794060185587	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
-5495110775263793151	IGHV3-64*00	IGHD2-21*00	IGHJ3*00
-4791499197240082748	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
-5243001221382494733	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
-8127326497217440646	IGHV3-64*00	IGHD2-21*00	IGHJ4*00
-5782924562967604045	IGHV3-64*00	IGHD4-23*00	IGHJ4*00
-6166726800229006052	IGHV3-64*00	IGHD2-21*00	IGHJ1*00
6173996883607875008	IGHV3-9*00	IGHD3-3*00	IGHJ5*00
-1769278948580208368	IGHV3-9*00	IGHD2-8*00	IGHJ5*00
5606444431914647974	IGHV3-9*00	IGHD3-3*00	IGHJ5*00
-4515690190521506706	IGHV3-9*00		IGHJ5*00
4304909305753436119	IGHV3-9*00	IGHD3-3*00	IGHJ5*00
-5527335122656562692	IGHV3-9*00	IGHD3-16*00	IGHJ2*00
-658843414705162286	IGHV3-9*00	IGHD3-10*00	IGHJ5*00
-1384791099769708351	IGHV3-9*00	IGHD3-3*00	IGHJ4*00
7482132414285431010	IGHV3-9*00	IGHD3-22*00	IGHJ4*00
-3076506051084981502	IGHV3-9*00	IGHD3-3*00	IGHJ4*00
2290943765291619747	IGHV3-9*00	IGHD3-3*00	IGHJ4*00
5100358326244546918	IGHV3-9*00	IGHD3-9*00	IGHJ4*00
3633724973204199320	IGHV3-9*00	IGHD3-3*00	IGHJ4*00
-4257410946090012050	IGHV3-9*00	IGHD3-3*00	IGHJ4*00
329931085567399486	IGHV3-9*00	IGHD3-3*00	IGHJ4*00
7169353148239074761	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
7993581893053266570	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
-3993337420365950472	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
5855543286888943384	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
-170441602064649494	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
2612255758165364169	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
312042008643395134	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
-7723582504947192929	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
1562952478006856226	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
-8283873341395167464	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
1579862841757445669	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
8528168612622602763	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
1703755762706800962	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
-5087180776175079321	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
2287349115818114081	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
2219626682857054380	IGHV3-53*00	IGHD3-9*00	IGHJ4*00
-7684518265957910287	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
-5167660373747817745	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
-5983379919011066220	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
2882958413444067673	IGHV3-53*00	IGHD6-19*00	IGHJ4*00
6370479045661989085	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
7492277069871410234	IGHV4-31*00	IGHD3-16*00	IGHJ4*00
5706021607503992602	IGHV4-31*00	IGHD3-16*00	IGHJ4*00
-4620957136272440521	IGHV3-49*00	IGHD2-15*00	IGHJ3*00
5459994052378891663	IGHV3-49*00	IGHD2-15*00	IGHJ3*00
1183447480002489835	IGHV3-23*00	IGHD3-3*00	IGHJ4*00
3600319905818821710	IGHV3-23*00	IGHD6-6*00	IGHJ4*00
7526142252500739658	IGHV3-23*00	IGHD2-8*00	IGHJ4*00
8547507412494963807	IGHV3-23*00	IGHD2-21*00	IGHJ5*00
8777416487458962490	IGHV3-23*00	IGHD2-8*00	IGHJ4*00
2560570067093269863	IGHV3-23*00	IGHD3-16*00	IGHJ4*00
-5865766193111060538	IGHV3-23*00	IGHD3-16*00	IGHJ4*00
5452488506528838825	IGHV3-23*00	IGHD3-16*00	IGHJ4*00
-212928917961543370	IGHV3-23*00	IGHD3-16*00	IGHJ4*00
1372097191306384119	IGHV3-23*00	IGHD3-3*00	IGHJ4*00
-825810282888924764	IGHV3-23*00	IGHD3-3*00	IGHJ4*00
-4600141707535326915	IGHV3-23*00	IGHD3-3*00	IGHJ4*00
7618131562944394857	IGHV3-23*00	IGHD3-3*00	IGHJ5*00
-1767230220988722950	IGHV1-3*00	IGHD3-10*00	IGHJ6*00
-7822163916244940348	IGHV1-3*00	IGHD3-10*00	IGHJ6*00
-877513599969707273	IGHV1-3*00	IGHD3-10*00	IGHJ6*00
6055899988973766538	IGHV1-3*00	IGHD3-10*00	IGHJ6*00
2932498462194716825	IGHV3-23*00	IGHD3-9*00	IGHJ4*00
-8302889022014803733	IGHV3-23*00	IGHD3-9*00	IGHJ4*00
1364090517000075981	IGHV3-23*00	IGHD3-9*00	IGHJ4*00
-8517986608362344268	IGHV3-20*00	IGHD2-8*00	IGHJ6*00
-3266511206601993504	IGHV3-20*00	IGHD3-22*00	IGHJ6*00
5697998558699631560	IGHV3-20*00	IGHD2-2*00	IGHJ6*00
-5228000055528391135	IGHV3-20*00	IGHD2-2*00	IGHJ6*00
-4196108622127061702	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
3035388367467761273	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
5182512379083759324	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
7667133563537798693	IGHV3-53*00	IGHD3-3*00	IGHJ4*00
4575009868234828333	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
-1262534936961818257	IGHV3-53*00	IGHD3-16*00	IGHJ5*00
-4787315503167349418	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
-6467804229149420954	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
-8549016328313301743	IGHV3-53*00	IGHD3-10*00	IGHJ4*00
496694206797484865	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
3710870916056356835	IGHV3-15*00	IGHD1-7*00	IGHJ4*00
-4080618828079959092	IGHV3-15*00	IGHD1-7*00	IGHJ4*00
-1282285858459380123	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
3371230693622690487	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
3272844788874619999	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-6296790439036328480	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
5006171262724336686	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-1791193054779105351	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-4061418816929200783	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-2885721859431157549	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
1880814001984559643	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
3421411580291817014	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-9100987090997392627	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-3646206458731072768	IGHV3-15*00	IGHD6-19*00	IGHJ4*00
4104454664630918310	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-8324441875701981560	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-7638138735422681609	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-3534845528379054266	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
1003200194371546546	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-2921023397293146251	IGHV3-15*00	IGHD2-2*00	IGHJ4*00
137452734947079526	IGHV3-15*00	IGHD2-2*00	IGHJ4*00
8397248515126007316	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
-8686995879096619054	IGHV3-15*00	IGHD5-24*00	IGHJ4*00
8285938465236104098	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
1273325228042754154	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
7528809546879044385	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
6450814864267166313	IGHV3-15*00	IGHD6-13*00	IGHJ4*00
4558334852954619619	IGHV3-7*00	IGHD2-15*00	IGHJ4*00
-7026962345816895392	IGHV3-7*00	IGHD5-12*00	IGHJ4*00
6839286124662380133	IGHV3-7*00	IGHD5-12*00	IGHJ4*00
-7695742274058412042	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-602621843605537045	IGHV3-30*00	IGHD6-19*00	IGHJ3*00
-5028299647316210563	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-3730978852385419109	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-3088065881770606764	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-4110833929528663526	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
2995204439480217557	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-3392168978890239778	IGHV3-30*00	IGHD6-19*00	IGHJ5*00
-7942295122380951273	IGHV3-30*00	IGHD6-19*00	IGHJ3*00
2343576968243660855	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-2769594933323324407	IGHV3-30*00	IGHD6-19*00	IGHJ5*00
-8361414183507409612	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
3495314549248101423	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-9220752383078786433	IGHV3-30*00	IGHD6-19*00	IGHJ2P*00
3801895618326185582	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-1213372338757220989	IGHV3-30*00	IGHD6-19*00	IGHJ6*00
-8881876010454910649	IGHV1-3*00	IGHD3-22*00	IGHJ4*00
-8076010576860165386	IGHV3-43*00	IGHD5-18*00	IGHJ4*00
-5671212861177864013	IGHV3-43*00	IGHD5-18*00	IGHJ4*00
2746646916493927652	IGHV3-43*00	IGHD5-18*00	IGHJ4*00
-5161016060361911547	IGHV1-69*00	IGHD1-20*00	IGHJ5*00
-5508148258489728591	IGHV1-69*00	IGHD1-20*00	IGHJ4*00
-7433490477404657265	IGHV1-69*00	IGHD1-20*00	IGHJ4*00
5187848354674908341	IGHV1-69*00	IGHD1-20*00	IGHJ4*00
-6853735488834525965	IGHV1-69*00	IGHD1-20*00	IGHJ4*00
6674483173450627304	IGHV1-69*00	IGHD1-20*00	IGHJ4*00
-5880478813125566501	IGHV1-69*00	IGHD1-20*00	IGHJ4*00
8397402745910619809	IGHV4-59*00	IGHD3-16*00	IGHJ6*00
-4968145980921603511	IGHV4-59*00	IGHD3-16*00	IGHJ6*00
8505980249261082856	IGHV4-59*00	IGHD3-16*00	IGHJ6*00
7926556073790154336	IGHV4-31*00	IGHD3-10*00	IGHJ4*00
5250476975047732606	IGHV4-31*00	IGHD1-26*00	IGHJ4*00
1907196333282990207	IGHV4-31*00	IGHD6-6*00	IGHJ4*00
-4687302369068058665	IGHV4-31*00	IGHD5-18*00	IGHJ4*00
6193595518545125220	IGHV4-31*00	IGHD5-18*00	IGHJ4*00
8817732173146553174	IGHV3-30*00	IGHD3-10*00	IGHJ4*00
320034529950100394	IGHV3-30*00	IGHD3-10*00	IGHJ4*00
-741701271270657260	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
3806945302722164043	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
1606355162336822909	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
-7083430970224007193	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
7762368862652129953	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
7254288791289870599	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
7288171421958912318	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
4168724769434859861	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
-3285587016815401997	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
7237517566478223256	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
95995388193095527	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
-7153898791693586849	IGHV3-64*00	IGHD3-10*00	IGHJ5*00
-2412715194948723216	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
2995495901965415774	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
220600616795754529	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-7536146321154802721	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
6032977636384670431	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-7582205893214052363	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-5859531737412325045	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-7231803011508563198	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
2154130754754566048	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
7381178939329567119	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
2300374969350219907	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-6568695907184612800	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-5745979768331225365	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-4711835378394720324	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-7391987762116826434	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
7644660731653620675	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
8114101550147908866	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-6417713600885989743	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
2561859964297390688	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
458994860778835381	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-8744483976247566812	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
6188193654460079694	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-3859556261056426648	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
3957872821777697637	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
6217557138012810854	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-6274313791949761031	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-3795283701815969810	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
5787488473123591295	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
5047395357379228110	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-419227799397703155	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-1386436037103168054	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
4171234021839109905	IGHV3-23*00	IGHD3-3*00	IGHJ6*00
-3825309679331700873	IGHV3-30*00	IGHD3-16*00	IGHJ6*00
27576593349777118	IGHV3-30*00	IGHD3-16*00	IGHJ6*00
5011026934458083969	IGHV3-30*00	IGHD3-16*00	IGHJ6*00
-5036662865642085334	IGHV3-30*00	IGHD3-16*00	IGHJ6*00
7340841107542944374	IGHV3-30*00	IGHD3-16*00	IGHJ6*00
3246756846424768120	IGHV3-30*00	IGHD3-16*00	IGHJ3P*00
-2299589403102500573	IGHV3-30*00	IGHD3-16*00	IGHJ4*00
-4576357357573341259	IGHV3-30*00	IGHD2-2*00	IGHJ4*00
-1393267699071837827	IGHV3-30*00	IGHD2-2*00	IGHJ4*00
967611037055516375	IGHV3-30*00	IGHD2-15*00	IGHJ4*00
1956965282879910782	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
5526153092694815535	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
7932266087264695314	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
5569247537507552022	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
1232021734703829951	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
174327380076974444	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
2854399676223254118	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
-8965020823184070216	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
6000042842477661714	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
-6884993445545623098	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
-4987927811432096583	IGHV3-23*00	IGHD3-10*00	IGHJ4*00
-1734250868217477904	IGHV3-30*00	IGHD6-13*00	IGHJ3*00
-256753634048366402	IGHV3-30*00	IGHD6-13*00	IGHJ3*00
-921391865223826211	IGHV3-30*00	IGHD6-13*00	IGHJ3*00
5462139554282893304	IGHV3-30*00	IGHD6-13*00	IGHJ3*00
1462187587765477257	IGHV4-55*00	IGHD1-20*00	IGHJ4*00
-5239376902825606584	IGHV4-55*00	IGHD3-9*00	IGHJ4*00
8140873695586129443	IGHV4-28*00	IGHD3-9*00	IGHJ4*00
-3365632715996695716	IGHV4-28*00	IGHD3-9*00	IGHJ4*00
953063256475515367	IGHV4-28*00	IGHD3-9*00	IGHJ4*00
-8387955782949540294	IGHV4-55*00	IGHD3-9*00	IGHJ4*00
6003998211565713299	IGHV3-53*00	IGHD1-26*00	IGHJ3*00
-1533268911872261798	IGHV3-53*00	IGHD2-8*00	IGHJ3*00
-2568483058544037612	IGHV3-53*00	IGHD2-8*00	IGHJ3*00
-432148262383881424	IGHV3-53*00	IGHD2-15*00	IGHJ3*00
-4247785079159368968	IGHV3-53*00	IGHD5-24*00	IGHJ3*00
-401928713800018142	IGHV3-53*00	IGHD1-1*00	IGHJ3*00
1093873783718970310	IGHV3-53*00	IGHD1-1*00	IGHJ3*00
-5881748612993097842	IGHV3-53*00	IGHD1-7*00	IGHJ3*00
7392422347022338452	IGHV3-53*00	IGHD4-17*00	IGHJ3*00
-7247358593737916289	IGHV3-53*00	IGHD1-1*00	IGHJ3*00
-4154524362636018478	IGHV3-53*00	IGHD1-1*00	IGHJ3*00
-8652808598020955767	IGHV3-53*00	IGHD4-17*00	IGHJ3*00
5411493320049852226	IGHV3-53*00	IGHD1-1*00	IGHJ3*00
-5714914425401536227	IGHV3-53*00	IGHD1-1*00	IGHJ3*00
678345891606120281	IGHV3-53*00	IGHD2-2*00	IGHJ3*00
5246833379354959381	IGHV3-53*00	IGHD2-8*00	IGHJ3*00
5027148841154359711	IGHV3-53*00	IGHD1-26*00	IGHJ3*00
-5572743677359936166	IGHV3-53*00	IGHD2-21*00	IGHJ4*00
4187184678901020100	IGHV3-53*00	IGHD2-21*00	IGHJ4*00
2012366366897281239	IGHV3-53*00	IGHD3-3*00	IGHJ4*00
7405738866006215585	IGHV3-53*00	IGHD3-3*00	IGHJ4*00
7672746550381890737	IGHV3-53*00	IGHD3-3*00	IGHJ4*00
3699650948078912619	IGHV3-9*00	IGHD3-3*00	IGHJ6*00
-6187480991996112835	IGHV3-9*00	IGHD3-9*00	IGHJ6*00
9126137596383477430	IGHV3-9*00		IGHJ6*00
-1937132183573878723	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
8138062639754446599	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
5933240933062367651	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
3654135281032099735	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4099360892315775460	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
3200414519300197477	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-7873154478802489688	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
8221595651348521290	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7096550355076152036	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-2870206834881159252	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-5041925958021322072	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-8463003681219646323	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4154447038932973721	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
8080841408998902337	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4571812860327086115	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-3091537590055956394	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-1018962687952653067	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4170831880171630992	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
2105019698767261875	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
2457924842680341509	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
8629287177969308178	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-7966738100538184434	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-4388167174268177693	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
8220173159849383982	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4844888059343417296	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
3610725349656554581	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
2969841701221082185	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
2308957510329719525	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-3505793889872625035	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
5250148190056879144	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4686067731433651019	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
5332403880716690095	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-8281891754071503729	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
199246385426655925	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-1002080981099790330	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
3349907351395476063	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-365183822384610704	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-1035073874175153001	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-2423843692130419285	IGHV3-7*00	IGHD3-22*00	IGHJ6*00
8156308011654525590	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-4919180796551046432	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-5331202642882050451	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-6654426296029145655	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7547504869455095775	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
6044094453429920425	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-7357601945474079551	IGHV3-7*00		IGHJ6*00
550822490741283755	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
-1325807960090845808	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
-8370738346207894366	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-7992696926771958229	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7706441550161663765	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
5035014788249148979	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-4462796353495005804	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
6923783529815735565	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-6750898955827583336	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7118582883304720328	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-217269909087309492	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-9061209604948959830	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-6079810464007799203	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-848002655234302793	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-9202475018283327818	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
6626769490722453839	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
4813862555448253014	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-8799419663223527062	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7144402114562786224	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7797303396629088235	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-4666011301876458530	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
2847837856265567820	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-3331097077418550822	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
7132459066511471834	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-1164574817178946901	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-3220295295231364604	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-1694369362550533540	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
4653992857647622544	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
-7212740461443395915	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
-6893742668258001527	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
1011632066055152759	IGHV3-7*00		IGHJ6*00
8757579063700144171	IGHV3-7*00	IGHD3-16*00	IGHJ6*00
8424033825372250145	IGHV3-7*00	IGHD1-26*00	IGHJ6*00
6118864739272171614	IGHV3-23*00	IGHD2-2*00	IGHJ2P*00
9152013799753557052	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
-5018896320197868627	IGHV3-23*00	IGHD2-21*00	IGHJ4*00
7131830310343112865	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
854056645333001307	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
-7564664642455368453	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
5366342363888690521	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
4388616230334436881	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
-4249037788687553180	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
-341059486554739584	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
3899547463768585016	IGHV3-23*00	IGHD2-8*00	IGHJ4*00
-5716365431887296301	IGHV3-23*00	IGHD2-15*00	IGHJ1*00
-2684774726264192927	IGHV3-23*00	IGHD2-2*00	IGHJ5*00
-3220587678167927446	IGHV3-23*00	IGHD1-26*00	IGHJ4*00
4454533475088590981	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
-301619538177254214	IGHV3-23*00	IGHD3-22*00	IGHJ4*00
821593226124378578	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
-3340369026784001807	IGHV3-23*00	IGHD2-2*00	IGHJ4*00
9002575639335442345	IGHV3-64*00	IGHD6-6*00	IGHJ6*00
-5276356784992144407	IGHV3-30*00	IGHD2-21*00	IGHJ6*00
-3769816589112790576	IGHV3-30*00	IGHD2-21*00	IGHJ6*00
-9158430790704342011	IGHV3-30*00	IGHD2-21*00	IGHJ6*00
4655643168780979905	IGHV3-30*00	IGHD2-21*00	IGHJ6*00
-4806601745957930323	IGHV3-7*00	IGHD6-6*00	IGHJ6*00
7329008831634953124	IGHV3-7*00	IGHD3-10*00	IGHJ6*00
-3382948108916492709	IGHV3-7*00	IGHD2-15*00	IGHJ6*00
4773521854009862747	IGHV4-31*00	IGHD2-8*00	IGHJ4*00
2246336884036875091	IGHV4-31*00	IGHD3-10*00	IGHJ4*00
3101565785406209743	IGHV4-31*00	IGHD6-13*00	IGHJ4*00
2079119987993815394	IGHV4-31*00	IGHD2-21*00	IGHJ4*00
3053369283362734766	IGHV4-31*00	IGHD5-18*00	IGHJ2*00
-2802387785318484989	IGHV4-31*00	IGHD5-18*00	IGHJ4*00
8747895119293668824	IGHV4-31*00	IGHD5-18*00	IGHJ4*00
-4848396626921417397	IGHV4-31*00	IGHD5-18*00	IGHJ4*00
6498164924759618098	IGHV4-31*00	IGHD2-8*00	IGHJ4*00
5127067620129195601	IGHV3-22*00	IGHD3-3*00	IGHJ6*00
6945143375405891565	IGHV3-30*00	IGHD3-16*00	IGHJ4*00
1789132811273013450	IGHV3-30*00	IGHD3-16*00	IGHJ4*00
2842424164615349149	IGHV3-30*00	IGHD3-16*00	IGHJ4*00
6977632290230320910	IGHV3-33*00	IGHD3-16*00	IGHJ4*00
1327930291330102972	IGHV3-30*00	IGHD3-16*00	IGHJ4*00
